"Category Id";"Category Name"
"1017795";"Home & Office / Office Products / Office Electronics / Calculators / Graphing"
"1017796";"Home & Office / Office Products / Office Electronics / Calculators / Printing"
"1017797";"Home & Office / Office Products / Office Electronics / Calculators / Scientific"
"1017808";"Home & Office / Office Products / Office Electronics / Other Office Equipment / Label Makers"
"1017809";"Home & Office / Office Products / Office Electronics / Other Office Equipment / Postal Scales"
"1017810";"Home & Office / Office Products / Office Electronics / Other Office Equipment / Shredders"
"1017811";"Home & Office / Office Products / Office Electronics / Other Office Equipment / Typewriters"
"1017899";"Home & Office / Office Products / Office Electronics / Video Projectors & Accessories / Video Projector Accessories"
"1017908";"Home & Office / Office Products / Office Electronics / Video Projectors & Accessories / Video Projectors"
"1017936";"Home & Office / Office Products / Office Furniture & Lighting / Chairs & Sofas / Desk Chairs"
"1017938";"Home & Office / Office Products / Office Furniture & Lighting / Chairs & Sofas / Guest & Reception Chairs"
"1017939";"Home & Office / Office Products / Office Furniture & Lighting / Chairs & Sofas / Managerial & Executive Chairs"
"1017947";"Home & Office / Office Products / Office Furniture & Lighting / Desks & Workstations / Computer Workstations"
"1017949";"Home & Office / Office Products / Office Furniture & Lighting / Desks & Workstations / Desks"
"1017954";"Home & Office / Office Products / Office Furniture & Lighting / Furniture Accessories / Back & Seat Cushions"
"1017972";"Home & Office / Office Products / Office Furniture & Lighting / Tables / Computer Tables"
"1017973";"Home & Office / Office Products / Office Furniture & Lighting / Tables / Conference Room Tables"
"1014963";"Home & Office / Tools & Home Improvement / Appliances / Freezers / Chest Freezers"
"1014964";"Home & Office / Tools & Home Improvement / Appliances / Freezers / Upright Freezers"
"1015159";"Home & Office / Tools & Home Improvement / Appliances / Wall Ovens / Double Wall Ovens"
"1015160";"Home & Office / Tools & Home Improvement / Appliances / Wall Ovens / Single Wall Ovens"
"1015163";"Home & Office / Tools & Home Improvement / Appliances / Washers & Dryers / Dryers"
"1015164";"Home & Office / Tools & Home Improvement / Appliances / Washers & Dryers / Specialty Laundry"
"1015174";"Home & Office / Tools & Home Improvement / Appliances / Wine Cellars / Wine Cellar Cooling Systems"
"1015179";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Decking & Fencing"
"1015200";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Doors"
"1015229";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Flooring"
"1015262";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Raw Building Materials"
"1015287";"Home & Office / Tools & Home Improvement / Building Supplies / Building Materials / Roofing"
"1015866";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Bathroom Sink & Bathtub Accessories"
"1015872";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Bathroom Sink Faucets"
"1015881";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Bathroom Sinks"
"1015887";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Bathtub Faucets & Showerheads"
"1015905";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Bidet & Bidet Parts"
"1015911";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Showers"
"1015919";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Bathroom Fixtures / Toilets & Toilet Parts"
"1015935";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Kitchen Fixtures / Kitchen & Bar Sinks"
"1015941";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Kitchen Fixtures / Kitchen Faucets"
"1015948";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Kitchen Fixtures / Kitchen Sink Accessories"
"1015962";"Home & Office / Tools & Home Improvement / Kitchen & Bath Fixtures / Kitchen Fixtures / Water Dispensers & Coolers"
"1016029";"Home & Office / Tools & Home Improvement / Lighting & Ceiling Fans / Lamps & Shades / Lamp Shades"
"1016053";"Home & Office / Tools & Home Improvement / Lighting & Ceiling Fans / Novelty Lighting / Paper Lanterns"
"1016071";"Home & Office / Tools & Home Improvement / Lighting & Ceiling Fans / Outdoor Lighting / Porch & Patio Lights"
"1016152";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Paint, Stain & Solvents / House Paint"
"1016153";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Paint, Stain & Solvents / Paint Thinners & Solvents"
"1016155";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Paint, Stain & Solvents / Primer"
"1016156";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Paint, Stain & Solvents / Spray Paint"
"1016157";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Paint, Stain & Solvents / Varnish"
"1016158";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Paint, Stain & Solvents / Wood Stain"
"1016188";"Home & Office / Tools & Home Improvement / Painting Supplies & Wall Treatments / Wall Stickers & Murals / Wall Stickers"
"1016794";"Home & Office / Tools & Home Improvement / Rough Plumbing / Toilet Parts / Toilet Repair Kits"
"1016967";"Home & Office / Tools & Home Improvement / Storage & Home Organization / Outdoor Storage / Storage Sheds"
"1007227";"Musical Instruments / Amplifiers & Effects / Accessories / Parts / Speakers"
"1007228";"Musical Instruments / Amplifiers & Effects / Accessories / Parts / Tubes"
"1007246";"Musical Instruments / Amplifiers & Effects / Guitar & Bass Amplifiers / Electric Guitar Amplifiers / Power Amps"
"1007304";"Musical Instruments / Band & Orchestra / Brass / Trumpets / Bass Trumpets"
"1007306";"Musical Instruments / Band & Orchestra / Brass / Trumpets / Piccolo"
"1007316";"Musical Instruments / Band & Orchestra / Concert Percussion / Bells & Chimes / Handbells"
"1007580";"Musical Instruments / Instrument Accessories / Drum & Percussion Accessories / Concert Percussion Accessories / Drum Accessories"
"1007592";"Musical Instruments / Instrument Accessories / Drum & Percussion Accessories / Concert Percussion Accessories / Drumsticks, Mallets & Brushes"
"1007731";"Musical Instruments / Instrument Accessories / Guitar & Bass Accessories / Stands / Bass Guitar Stands"
"1003189";"Sporting Goods / Outdoor Recreation / Accessories / Electronics / Heart Rate Monitors"
"1003191";"Sporting Goods / Outdoor Recreation / Accessories / Electronics / Odometers"
"1003192";"Sporting Goods / Outdoor Recreation / Accessories / Electronics / Pedometers"
"1003274";"Sporting Goods / Outdoor Recreation / Camping & Hiking / Camp Kitchen / Coolers"
"1003398";"Sporting Goods / Outdoor Recreation / Camping & Hiking / Navigation & Electronics / Two-Way Radios"
"1003536";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Bike Bells"
"1003537";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Bike Covers"
"1003539";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Bike Locks"
"1003545";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Bike Pumps"
"1003549";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Biking Gloves"
"1003550";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Fenders"
"1003551";"Sporting Goods / Outdoor Recreation / Cycling / Accessories / Lights & Reflectors"
"1003591";"Sporting Goods / Outdoor Recreation / Cycling / Bike Tools & Maintenance / Tool Kits"
"1003592";"Sporting Goods / Outdoor Recreation / Cycling / Bike Tools & Maintenance / Workstands"
"1003701";"Sporting Goods / Outdoor Recreation / Cycling / Hydration / Water Bottles"
"1003713";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Bike Brakes & Parts"
"1003735";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Drivetrain Components"
"1003748";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Handlebars, Headsets & Stems"
"1003755";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Pedals & Cleats"
"1003759";"Sporting Goods / Outdoor Recreation / Cycling / Parts & Components / Saddles & Accessories"
"1003775";"Sporting Goods / Outdoor Recreation / Cycling / Wheels & Accessories / Rims & Parts"
"1003789";"Sporting Goods / Outdoor Recreation / Skates, Skateboards & Scooters / Inline & Roller Skating / Helmets"
"1003793";"Sporting Goods / Outdoor Recreation / Skates, Skateboards & Scooters / Inline & Roller Skating / Inline Skates"
"1003797";"Sporting Goods / Outdoor Recreation / Skates, Skateboards & Scooters / Inline & Roller Skating / Protective Gear"
"1003953";"Sporting Goods / Outdoor Recreation / Water Sports / Diving & Snorkeling / Snorkels"
"1003992";"Sporting Goods / Outdoor Recreation / Water Sports / Swimwear / Boys"
"1004233";"Sporting Goods / Sports & Fitness / Accessories / Field, Court & Rink Equipment / Basketball Court Equipment"
"1004249";"Sporting Goods / Sports & Fitness / Accessories / Field, Court & Rink Equipment / Football Field Equipment"
"1004317";"Sporting Goods / Sports & Fitness / Accessories / Field, Court & Rink Equipment / Volleyball Court Equipment"
"1004571";"Sporting Goods / Sports & Fitness / Clothing / Men / Swimwear"
"1004580";"Sporting Goods / Sports & Fitness / Clothing / Women / Sports Bras"
"1004589";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Exercise Balls & Accessories"
"1004590";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Exercise Bands"
"1004591";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Exercise Mats"
"1004593";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Gloves"
"1004594";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Jump Ropes"
"1004599";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Step Platforms"
"1004602";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Accessories / Trampolines"
"1004610";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Cardio Training / Elliptical Trainers"
"1004611";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Cardio Training / Exercise Bikes"
"1004612";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Cardio Training / Rowers"
"1004615";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Cardio Training / Treadmills"
"1004648";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Clothing / Men"
"1004662";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Clothing / Women"
"1004714";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Pilates / Spine Supporters"
"1004760";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Running / Footwear"
"1004788";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Strength Training Equipment / Bars"
"1004793";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Strength Training Equipment / Core & Abdominal Trainers"
"1004795";"Sporting Goods / Sports & Fitness / Exercise & Fitness / Strength Training Equipment / Dumbbells"
"1004864";"Sporting Goods / Sports & Fitness / Golf / Accessories / Grip Repair Kits"
"1004975";"Sporting Goods / Sports & Fitness / Golf / On-Course Accessories / Tees"
"1004977";"Sporting Goods / Sports & Fitness / Golf / On-Course Accessories / Umbrellas"
"1004981";"Sporting Goods / Sports & Fitness / Golf / Training Equipment / Hitting Nets"
"1005433";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Darts & Equipment / Dartboards"
"1005434";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Darts & Equipment / Darts"
"1005504";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Accessories"
"1005505";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Bags & Cases"
"1005506";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Balls"
"1005508";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Nets & Posts"
"1005511";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Rackets"
"1005512";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Rubbers"
"1005514";"Sporting Goods / Sports & Fitness / Leisure Sports & Game Room / Table Tennis / Tables"
"1005518";"Sporting Goods / Sports & Fitness / Other Sports / Boxing / Boxing Gloves"
"1005526";"Sporting Goods / Sports & Fitness / Other Sports / Boxing / Clothing"
"1005544";"Sporting Goods / Sports & Fitness / Other Sports / Boxing / Protective Gear"
"1005559";"Sporting Goods / Sports & Fitness / Other Sports / Boxing / Punching Bags"
"1005666";"Sporting Goods / Sports & Fitness / Other Sports / Gymnastics / Accessories"
"1005733";"Sporting Goods / Sports & Fitness / Swimming / Training Equipment / Hand Paddles"
"1005734";"Sporting Goods / Sports & Fitness / Swimming / Training Equipment / Kickboards"
"1005754";"Sporting Goods / Sports & Fitness / Team Sports / Baseball & Softball / Baseballs"
"1005755";"Sporting Goods / Sports & Fitness / Team Sports / Baseball & Softball / Bats"
"1005838";"Sporting Goods / Sports & Fitness / Team Sports / Basketball / Balls"
"1005839";"Sporting Goods / Sports & Fitness / Team Sports / Basketball / Clothing"
"1005870";"Sporting Goods / Sports & Fitness / Team Sports / Football / Accessories"
"1005899";"Sporting Goods / Sports & Fitness / Team Sports / Football / Footwear"
"1006034";"Sporting Goods / Sports & Fitness / Team Sports / Other Team Sports / Cricket"
"1006057";"Sporting Goods / Sports & Fitness / Team Sports / Other Team Sports / Field Hockey"
"1006090";"Sporting Goods / Sports & Fitness / Team Sports / Other Team Sports / Rugby"
"1006136";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Accessories"
"1006140";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Balls"
"1006141";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Clothing"
"1006171";"Sporting Goods / Sports & Fitness / Team Sports / Soccer / Player Equipment"
"1006339";"Sporting Goods / Sports & Fitness / Team Sports / Team sport accessories / Bottle"
"1006340";"Sporting Goods / Sports & Fitness / Team Sports / Team sport accessories / Pump"
"1006341";"Sporting Goods / Sports & Fitness / Team Sports / Team sport accessories / Whistle"
"1006184";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Badminton"
"1006216";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Racquetball"
"1006225";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Squash"
"1006231";"Sporting Goods / Sports & Fitness / Team Sports / Tennis & Racquet Sports / Tennis"
"1006319";"Sporting Goods / Sports & Fitness / Team Sports / Volleyball / Volleyballs"
"1008456";"Toys & Games / Dress Up & Pretend Play / Pretend Play / Kitchen Toys / Cooking & Baking Kits"
"1008979";"Toys & Games / Sports & Outdoor Play / Pools & Water Fun / Pool Toys / Swim Rings"
"1024548";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Bottoms / Jeans"
"1024552";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Bottoms / Shorts"
"1024573";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Jackets & Coats / Rain Wear"
"1024593";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Sleepwear & Robes / Pajama Sets"
"1024606";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Swim / Swimwear Sets"
"1024613";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Tops / Polos"
"1024615";"Baby Products / Apparel & Accessories / Baby Boys / Clothing / Tops / Tees"
"1024651";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Bottoms / Jeans"
"1024655";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Bottoms / Shorts"
"1024656";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Bottoms / Skirts, Skooters & Skorts"
"1024667";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Footies & Rompers / Rompers"
"1024672";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Hoodies & Active / Active Sweatshirts"
"1024681";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Jackets & Coats / Rain Wear"
"1024701";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Sleepwear & Robes / Pajama Sets"
"1024711";"Baby Products / Apparel & Accessories / Baby Girls / Clothing / Swim / Swim Diapers"
"1024966";"Baby Products / Nursery / Beds, Cribs & Bedding / Bedding / Blankets & Swaddling / Swaddling Blankets"
"1024990";"Baby Products / Nursery / Beds, Cribs & Bedding / Bedding / Toddler Bedding / Duvets, Covers & Sets"
"1001232";"Computing / Computers & Accessories / Computers & Tablets / Laptops / Traditional Laptops / Macbooks"
"1001230";"Computing / Computers & Accessories / Computers & Tablets / Laptops / Traditional Laptops / Netbooks"
"1001231";"Computing / Computers & Accessories / Computers & Tablets / Laptops / Traditional Laptops / Ultrabooks"
"1009387";"Fashion / Kid's Fashion / Boys / Accessories / Cold Weather / Scarves"
"1009426";"Fashion / Kid's Fashion / Boys / Clothing / Fashion Hoodies & Sweatshirts / Fashion Sweatshirts"
"1009456";"Fashion / Kid's Fashion / Boys / Clothing / Sleepwear & Robes / Pajama Sets"
"1009464";"Fashion / Kid's Fashion / Boys / Clothing / Suits & Sport Coats / Suits"
"1009480";"Fashion / Kid's Fashion / Boys / Clothing / Tops & Tees / Polos"
"1009482";"Fashion / Kid's Fashion / Boys / Clothing / Tops & Tees / Tees"
"1009525";"Fashion / Kid's Fashion / Boys / Shoes / Athletic / Fitness & Cross-Training"
"1009583";"Fashion / Kid's Fashion / Boys / Shops / School Uniforms / Shoes"
"1009653";"Fashion / Kid's Fashion / Girls / Accessories / Cold Weather / Gloves"
"1009658";"Fashion / Kid's Fashion / Girls / Accessories / Cold Weather / Scarves & Wraps"
"1009700";"Fashion / Kid's Fashion / Girls / Clothing / Dresses / Casual"
"1009702";"Fashion / Kid's Fashion / Girls / Clothing / Dresses / Special Occasion"
"1009736";"Fashion / Kid's Fashion / Girls / Clothing / Skirts, Scooters & Skorts / Skirts"
"1009750";"Fashion / Kid's Fashion / Girls / Clothing / Sweaters / Cardigans"
"1009769";"Fashion / Kid's Fashion / Girls / Clothing / Tops & Tees / Polos"
"1009770";"Fashion / Kid's Fashion / Girls / Clothing / Tops & Tees / Tanks & Camis"
"1009771";"Fashion / Kid's Fashion / Girls / Clothing / Tops & Tees / Tees"
"1009781";"Fashion / Kid's Fashion / Girls / Clothing / Underwear / Undershirts, Tanks & Camisoles"
"1009872";"Fashion / Kid's Fashion / Girls / Shoes / Flats / Ballet"
"1010059";"Fashion / Men's Fashion / Clothing / Jackets & Coats / Leather & Faux Leather / Leather"
"1010062";"Fashion / Men's Fashion / Clothing / Jackets & Coats / Lightweight Jackets / Denim"
"1010067";"Fashion / Men's Fashion / Clothing / Jackets & Coats / Trench & Rain / Trenchcoats"
"1010106";"Fashion / Men's Fashion / Clothing / Suits & Sport Coats / Suit Separates / Suit Jackets"
"1010107";"Fashion / Men's Fashion / Clothing / Suits & Sport Coats / Suit Separates / Suit Pants"
"1010237";"Fashion / Men's Fashion / Shoes / Outdoor / Rain Footwear / Rain Boots"
"1010595";"Fashion / Women's Fashion / Clothing / Coats, Jackets & Vests / Down & Parkas / Parkas"
"1010606";"Fashion / Women's Fashion / Clothing / Coats, Jackets & Vests / Trench, Rain & Anoraks / Trench Coats"
"1010635";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Baby Dolls & Chemises"
"1010638";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Bras"
"1010647";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Camisoles & Tanks"
"1010651";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Panties"
"1010660";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Lingerie / Shapewear"
"1010675";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Sleep & Lounge / Nightgowns & Sleepshirts"
"1010676";"Fashion / Women's Fashion / Clothing / Lingerie, Sleep & Lounge / Sleep & Lounge / Robes"
"1010699";"Fashion / Women's Fashion / Clothing / Suiting & Blazers / Suit Sets / Dress Suits"
"1010700";"Fashion / Women's Fashion / Clothing / Suiting & Blazers / Suit Sets / Pantsuits"
"1010701";"Fashion / Women's Fashion / Clothing / Suiting & Blazers / Suit Sets / Skirt Suits"
"1010717";"Fashion / Women's Fashion / Clothing / Swimsuits & Cover Ups / Bikinis / Bottoms"
"1010718";"Fashion / Women's Fashion / Clothing / Swimsuits & Cover Ups / Bikinis / Sets"
"1010733";"Fashion / Women's Fashion / Clothing / Tops & Tees / Blouses & Button-Down Shirts / Blouses"
"1010752";"Fashion / Women's Fashion / Jewelry / Fashion / Bracelets / Bangle"
"1010753";"Fashion / Women's Fashion / Jewelry / Fashion / Bracelets / Cuff"
"1010757";"Fashion / Women's Fashion / Jewelry / Fashion / Bracelets / Stretch"
"1010774";"Fashion / Women's Fashion / Jewelry / Fashion / Earrings / Drop & Dangle"
"1010776";"Fashion / Women's Fashion / Jewelry / Fashion / Earrings / Hoop"
"1010777";"Fashion / Women's Fashion / Jewelry / Fashion / Earrings / Stud"
"1010781";"Fashion / Women's Fashion / Jewelry / Fashion / Necklaces / Chokers"
"1010786";"Fashion / Women's Fashion / Jewelry / Fashion / Necklaces / Pendants"
"1010888";"Fashion / Women's Fashion / Jewelry / Wedding & Engagement / Wedding Rings / Anniversary Rings"
"1011167";"Fashion / Women's Fashion / Plus-Size / Maternity / Sweaters / Cardigans"
"1010913";"Fashion / Women's Fashion / Shoes / Athletic / Team Sports / Basketball"
"1010950";"Fashion / Women's Fashion / Shoes / Outdoor / Hiking & Trekking / Hiking Boots"
"1010966";"Fashion / Women's Fashion / Shoes / Sandals / Platforms & Wedges / Platforms"
"1010967";"Fashion / Women's Fashion / Shoes / Sandals / Platforms & Wedges / Wedges"
"1011315";"Fashion / Women's Fashion / Shoes / Sports Shoes / Court / Netball"
"1011316";"Fashion / Women's Fashion / Shoes / Sports Shoes / Court / Squash"
"1011317";"Fashion / Women's Fashion / Shoes / Sports Shoes / Court / Tennis"
"1011319";"Fashion / Women's Fashion / Shoes / Sports Shoes / Outdoor / Boots"
"1011320";"Fashion / Women's Fashion / Shoes / Sports Shoes / Outdoor / Sandals"
"1011321";"Fashion / Women's Fashion / Shoes / Sports Shoes / Outdoor / Shoes"
"1011322";"Fashion / Women's Fashion / Shoes / Sports Shoes / Outdoor / Watershoes"
"1011324";"Fashion / Women's Fashion / Shoes / Sports Shoes / Running / Cushioned"
"1011325";"Fashion / Women's Fashion / Shoes / Sports Shoes / Running / Lightweight"
"1011326";"Fashion / Women's Fashion / Shoes / Sports Shoes / Running / Spikes"
"1011327";"Fashion / Women's Fashion / Shoes / Sports Shoes / Running / Stability"
"1011328";"Fashion / Women's Fashion / Shoes / Sports Shoes / Running / Trail"
"1020389";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Champagne / Champagne Dry / Sec"
"1020398";"Grocery / Beer, Wine & Spirits / Champagne & Sparkling Wine / Sparkling Wine / Sparkling Wine Dry / Sec"
"1024374";"Health & Beauty / Beauty & Personal Care / Personal Care / Skin Care / Face / Treatments & Masks"
"1023338";"Health & Beauty / Personal Care / Shave & Hair Removal / Men's / Waxing / Skin Cleansers"
"1023380";"Health & Beauty / Personal Care / Skin Care / Body / Cleansers / Soaps"
"1023489";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Women / Nipple Play"
"1023490";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Women / Orgasm Balls"
"1023491";"Health & Beauty / Sexual Wellness / Adult Toys & Games / Sex Toys / Women / Strap-Ons"
"1014877";"Home & Office / Appliances / Cooking Appliances / Cook Top / Electric / Glass Top"
"1014879";"Home & Office / Appliances / Cooking Appliances / Cook Top / Gas / Glass Top"
"1014881";"Home & Office / Appliances / Cooking Appliances / Cook Top / Induction / Glass Top"
"1014884";"Home & Office / Appliances / Cooking Appliances / Cookers / Combo Cookers / Glass Top"
"1014885";"Home & Office / Appliances / Cooking Appliances / Cookers / Combo Cookers / Others"
"1014888";"Home & Office / Appliances / Cooking Appliances / Cookers / Gas Cookers / Glass-Top"
"1014889";"Home & Office / Appliances / Cooking Appliances / Cookers / Gas Cookers / Others"
"1018585";"Home & Office / Arts, Crafts & Sewing / Sewing / Sewing Notions & Supplies / Dress Forms & Mannequins / Mannequins"
"1014921";"Home & Office / Home & Furniture / Kitchen & Dining / Kitchen Tools & Accessories / Kitchen Accessories / Thermal Flask"
"1014922";"Home & Office / Home & Furniture / Kitchen & Dining / Kitchen Tools & Accessories / Kitchen Accessories / Vacuum Flask"
"1014930";"Home & Office / Home & Furniture / Lighting / Lighting Bulbs & Component / Lighting Bulb / Energy Saving"
"1014931";"Home & Office / Home & Furniture / Lighting / Lighting Bulbs & Component / Lighting Bulb / Specialty Bulb"
"1017983";"Home & Office / Home & Furniture / Stationery / Office Products / Paper Products / Other Paper Products"
"1017985";"Home & Office / Home & Furniture / Stationery / Office Products / Pens, Pencils & Markers / Pen Set"
"1012590";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Bathtub Accessories / First Aid Box"
"1012603";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Holders & Dispensers / Soap Dishes"
"1012604";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Holders & Dispensers / Tissue Holders"
"1012605";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Holders & Dispensers / Toilet Paper Holders"
"1012607";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Holders & Dispensers / Toothbrush Holders"
"1012608";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Holders & Dispensers / Tumblers"
"1012621";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Shower Curtains, Hooks & Liners / Decorative Shower Curtain Hooks"
"1012623";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Shower Curtains, Hooks & Liners / Shower Curtain Rings"
"1012627";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Shower Curtains, Hooks & Liners / Shower Curtains"
"1012634";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Toilet Accessories / Toilet Brushes & Holders"
"1012639";"Home & Office / Home & Kitchen / Bath / Bathroom Accessories / Towel Holders / Towel Racks"
"1012832";"Home & Office / Home & Kitchen / Cleaning Supplies / Household Cleaners / Cleaning Tools / Mopping"
"1012842";"Home & Office / Home & Kitchen / Cleaning Supplies / Household Cleaners / Cleaning Tools / Sweeping"
"1012964";"Home & Office / Home & Kitchen / Furniture / Bedroom Furniture / Beds, Frames & Bases / Bed Frames"
"1012966";"Home & Office / Home & Kitchen / Furniture / Bedroom Furniture / Beds, Frames & Bases / Beds"
"1012976";"Home & Office / Home & Kitchen / Furniture / Bedroom Furniture / Mattresses & Box Springs / Mattresses"
"1012980";"Home & Office / Home & Kitchen / Furniture / Bedroom Furniture / Vanities & Vanity Benches / Vanities"
"1013007";"Home & Office / Home & Kitchen / Furniture / Game & Recreation Room Furniture / TV & Media Furniture / Media Storage"
"1013080";"Home & Office / Home & Kitchen / Furniture / Living Room Furniture / Chairs / Upholstered Chairs"
"1013088";"Home & Office / Home & Kitchen / Furniture / Living Room Furniture / Sofas & Couches / Sectional Sofa"
"1013090";"Home & Office / Home & Kitchen / Furniture / Living Room Furniture / Tables / Coffee Tables"
"1013127";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Air Conditioners & Accessories / Air Conditioners / Portable"
"1013128";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Air Conditioners & Accessories / Air Conditioners / Split-System"
"1013133";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Air Conditioners & Accessories / Replacement Parts / Filters"
"1013162";"Home & Office / Home & Kitchen / Heating, Cooling & Air Quality / Household Fans / Specialty Fans / Clip Fans"
"1013191";"Home & Office / Home & Kitchen / Home Decor / Area Rugs, Runners & Pads / Rugs&Carpet / Hand Woven Rug"
